Id                  Entry                    File_Name      
317                 9112078414               01IT-149-2023.xmlsdfasdsag3019116369999101941.xml
439                 8962967133               IT02098391200_57kew.xml
318                 9112567175               01IT-150-2023.xmlsdfasdsag1011127635904085613.xml
319                 9112777697               01IT-151-2023.xmlsdfasdsag6404460384738128006.xml
560                 9140875514               IT00210759999_eVdh2.XML
561                 9140864911               IT00210759999_3yi14.XML
440                 8968341028               IT00210759999_TAYVg.XML
562                 9140692929               IT00210759999_Rh0x6.XML
320                 9112777882               01IT-151-2023.xmlsdfasdsag6404460384738128006.xml
441                 8973507909               IT016417907022023t_019qR.xml
563                 9140851441               IT00210759999_02k54.XML
200                 9039944500               IT0794521100606LE4_3X1YK.xml
442                 8966229476               IT04077341008_C6RX2.xml
321                 9113052755               01IT-153-2023.xmlsdfasdsag3890547290067571867.xml
322                 9113053352               01IT-153-2023.xmlsdfasdsag3890547290067571867.xml
564                 9141079726               IT00210759999_get7N.XML
443                 8968655087               IT00210759999_RC1sI.XML
201                 9027987113               IT00865310221_L7Y7N.xml
444                 8963854387               IT02355260981_JaZTm.xml
323                 9113053881               01IT-153-2023.xmlsdfasdsag3890547290067571867.xml
202                 9027986822               IT00865310221_L7Y7H.xml
565                 9140688435               IT00210759999_BtbG0.XML
203                 9090512121               IT02355260981_Js1pf.xml
566                 9140695338               IT00210759999_H84Ev.XML
445                 8968350681               IT00210759999_42uY0.XML
324                 9113054162               01IT-153-2023.xmlsdfasdsag3890547290067571867.xml
325                 9113054561               01IT-153-2023.xmlsdfasdsag3890547290067571867.xml
204                 9008213723               IT0164179070220231_01lfW.xml
567                 9139931732               IT04935230963VOLEQ_0EPBY.xml
446                 8967724595               IT00210759999_WNcul.XML
205                 9077800485               IT02046570426_3NotZ.xml
568                 9141085008               IT00210759999_WB9TU.XML
326                 9113054864               01IT-153-2023.xmlsdfasdsag3890547290067571867.xml
447                 8968465348               IT00210759999_fQEzI.XML
448                 8976612960               IT07945211006LQLDS_VE7YY.xml
327                 9113055163               01IT-153-2023.xmlsdfasdsag3890547290067571867.xml
206                 9018563969               IT00488410010_Wv2JK.xml
569                 9128726600               IT04935230963CXLEO_JA2CF.xml
449                 8968662261               IT00210759999_GaAz3.XML
207                 8996135807               IT94015790309_17281.xml
328                 9113055495               01IT-153-2023.xmlsdfasdsag3890547290067571867.xml
329                 9113055752               01IT-153-2023.xmlsdfasdsag3890547290067571867.xml
208                 9094233004               IT00865310221_LEH2U.xml
209                 9043684974               IT01610670356_A3kQR.xml
570                 9141086438               IT00210759999_Q0vwa.XML
571                 9133362563               IT03632460485_9BC94.xml
450                 8948843271               IT06628860964_8Kyud.xml
572                 9141143927               IT00210759999_3Hbwd.XML
451                 8968659563               IT00210759999_xnr07.XML
330                 9113055960               01IT-153-2023.xmlsdfasdsag3890547290067571867.xml
452                 8964196709               IT016417907022023h_016eU.xml
573                 9141144022               IT00210759999_LLHP3.XML
331                 9113056201               01IT-153-2023.xmlsdfasdsag3890547290067571867.xml
210                 9094230310               IT00865310221_LEH25.xml
453                 8968340366               IT00210759999_9QWjt.XML
574                 9141083311               IT00210759999_DXTWw.XML
332                 9112118713               IT00249360306_1A4B9.xml
211                 9027985764               IT00865310221_L7Y70.xml
575                 20230302_18df6def-412a-44e3-9bbf-ddfae143ad8d01IT-205-2023.xml2535373656245135111.xml
212                 9043684719               IT01610670356_A3kQQ.xml
333                 9112118703               IT00249360306_1A4B8.xml
454                 8982712911               IT10442360961_71UWT.xml
576                 9144002715               01IT-206-2023.xml8370172599989559643.xml
334                 9111997557               IT10478200966_HV8T9.xml
213                 9002593605               IT04839740489_Ee5Y6.xml
455                 8968271689               IT00210759999_4GPnc.XML
456                 8968450181               IT00210759999_nrUx9.XML
577                 9134573672               IT03336420967_a3ers.xml
214                 9067300281               IT01610670356_A3tWn.xml
335                 9113123546               01IT-168-2023.xmlsdfasdsag3055868779111821294.xml
578                 9141084448               IT00210759999_cGJp8.XML
215                 9002005074               IT02355260981_JgThn.xml
336                 9113123808               01IT-168-2023.xmlsdfasdsag3055868779111821294.xml
457                 8960943615               SM03473_8Ams1.xml
337                 9113124070               01IT-168-2023.xmlsdfasdsag3055868779111821294.xml
216                 8997795118               IT01610670356_A3jgS.xml
458                 8939189196               IT10794580158_00GF1.xml
338                 9113124228               01IT-168-2023.xmlsdfasdsag3055868779111821294.xml
459                 8968267919               IT00210759999_YEL1U.XML
217                 9051138348               IT09462880965_00V0N.xml
339                 9113124490               01IT-168-2023.xmlsdfasdsag3055868779111821294.xml
218                 9071048382               IT02448510046TESI2_K24OV.xml
219                 9018564490               IT00488410010_Wv2LQ.xml
460                 8964275249               IT016417907022023l_016eE.xml
461                 8939971295               IT09462880965_00UL4.xml
340                 9113178257               01IT-169-2023.xmlsdfasdsag2398716890548528046.xml
341                 9113178406               01IT-169-2023.xmlsdfasdsag2398716890548528046.xml
462                 8958959333               IT08973230967_5kmkP.xml
220                 9053318286               IT00249360306_1A070.xml
342                 9113178519               01IT-169-2023.xmlsdfasdsag2398716890548528046.xml
463                 8968261730               IT00210759999_zJ6z7.XML
221                 9079554926               IT00218470938_04XVD.xml
343                 9113178611               01IT-169-2023.xmlsdfasdsag2398716890548528046.xml
464                 8968657055               IT00210759999_Ajv4U.XML
222                 9053318237               IT00249360306_1A06E.xml
465                 8953335904               IT01705590931_HV93A.xml
344                 9113178732               01IT-169-2023.xmlsdfasdsag2398716890548528046.xml
223                 9053318263               IT00249360306_1A06F.xml
466                 8957959973               IT02736540424_00047.xml
224                 9053318152               IT00249360306_1A06C.xml
345                 9113178868               01IT-169-2023.xmlsdfasdsag2398716890548528046.xml
225                 9036975124               IT02355260981_JkDyR.xml
346                 9113179039               01IT-169-2023.xmlsdfasdsag2398716890548528046.xml
467                 8967774840               IT10131100157_E0216.xml
226                 8987451950               IT016417907022023w_01eL0.xml
347                 9112118744               IT00249360306_1A4BD.xml
468                 8951018271               IT00865310221_L0FLJ.xml
469                 8966992821               IT02619120302_00DHW.xml
227                 8987730456               IT01879020517A2023_axi23.xml
348                 9112118752               IT00249360306_1A4BE.xml
349                 9112118731               IT00249360306_1A4BB.xml
228                 9053318188               IT00249360306_1A06D.xml
229                 9091891344               IT02046570426_3OHyh.xml
470                 8941821751               IT00865310221_KZ4HS.xml
471                 8950934980               IT01879020517A2023_apkmP.xml
350                 9112118736               IT00249360306_1A4BC.xml
230                 8987452058               IT0164179070220236_01ewZ.xml
472                 8952641366               IT03336420967_9kdaq.xml
351                 9112118717               IT00249360306_1A4BA.xml
473                 8968268343               IT00210759999_zGo52.XML
110                 9095089685               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
352                 9112118692               IT00249360306_1A4B7.xml
231                 9053318138               IT00249360306_1A06B.xml
353                 9113250790               01IT-176-2023.xmlsdfasdsag4122469014519155300.xml
232                 8987452179               IT016417907022023N_01eDS.xml
111                 9095089912               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
474                 8965734833               IT04077341008_C6REM.xml
475                 8968656114               IT00210759999_MGtGf.XML
354                 9113250917               01IT-176-2023.xmlsdfasdsag4122469014519155300.xml
233                 9008052800               IT01457430930_00C39.xml
112                 9095090006               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
234                 9008610237               IT01248680934_HV8TD.xml
476                 8966161297               IT03466010232_3qq5G.xml
355                 9113251032               01IT-176-2023.xmlsdfasdsag4122469014519155300.xml
113                 9095090110               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
356                 9113251148               01IT-176-2023.xmlsdfasdsag4122469014519155300.xml
235                 8987452276               IT016417907022023w_01eL1.xml
477                 8970500210               IT08973230967_5lQGb.xml
114                 9095090180               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
478                 8956986977               IT04935230963SULDN_6KABN.xml
357                 9113251384               01IT-176-2023.xmlsdfasdsag4122469014519155300.xml
115                 9095090283               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
236                 9020866393               IT00488410010_WxVq5.xml
479                 8964673233               IT0164179070220234_016b7.xml
237                 9034157207               IT02039160599_00D6M.xml
358                 9113251549               01IT-176-2023.xmlsdfasdsag4122469014519155300.xml
116                 9095090357               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
117                 9095090427               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
359                 9113282056               01IT-182-2023.xmlsdfasdsag9190047488175144480.xml
238                 9060518416               IT10131100157_E0313.xml
118                 9095090555               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
239                 9053318050               IT00249360306_1A069.xml
119                 9095090723               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
480                 8968364498               IT00210759999_xHw8d.XML
481                 8968454961               IT00210759999_ids8w.XML
360                 9113282126               01IT-182-2023.xmlsdfasdsag9190047488175144480.xml
361                 9113282205               01IT-182-2023.xmlsdfasdsag9190047488175144480.xml
482                 8967722591               IT00210759999_f6ke8.XML
240                 9016252605               IT00865310221_L7NW9.xml
362                 9113282267               01IT-182-2023.xmlsdfasdsag9190047488175144480.xml
483                 8958625964               IT0526289001423033_CVY2B.xml
120                 9095090840               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
241                 9053318119               IT00249360306_1A06A.xml
121                 9095091002               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
484                 8968009194               IT00210759999_LOCJC.XML
363                 9116344379               IT00218470938_04YIZ.xml
242                 9053317996               IT00249360306_1A067.xml
485                 8987452221               IT016417907022023q_01eRa.xml
364                 9116741182               IT12883420155_Y3DZN.xml
122                 9095091107               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
243                 9002522660               IT016417907022023w_01jNx.xml
123                 9095091232               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
365                 9118534131               IT0526289001423059_GD9BA.xml
244                 9071048419               IT02448510046TESI2_K24P3.xml
486                 8968263702               IT00210759999_6j5Iu.XML
124                 9095091363               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
487                 8968655634               IT00210759999_oUDXH.XML
366                 9118535171               IT0526289001423059_GD9CM.xml
245                 9053318015               IT00249360306_1A068.xml
125                 9095091563               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
488                 8968273891               IT00210759999_4a4ww.XML
246                 9002522632               IT016417907022023j_01jGp.xml
489                 8968268923               IT00210759999_7JL5Z.XML
247                 9005967546               IT0526289001423041_DPATM.xml
126                 9095091652               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
127                 9095091784               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
248                 9053317954               IT00249360306_1A065.xml
128                 9095091916               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
249                 9002522669               IT016417907022023d_01jTP.xml
129                 9095092012               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
490                 8968267808               IT00210759999_Y8WzG.XML
370                 9123746102               01IT-167-2023.xml1096026851766913312.xml
491                 8975446709               IT016417907022023z_01aJd.xml
371                 9123755922               01IT-166-2023.xml12360939865065669053.xml
492                 8967725131               IT00210759999_95E0M.XML
250                 9053317977               IT00249360306_1A066.xml
130                 9095092162               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
372                 9123756384               01IT-165-2023.xml6907599045386242155.xml
493                 8968265833               IT00210759999_UK362.XML
251                 9079576450               IT01610670356_A3tfS.xml
494                 8968225404               IT00210759999_gRI2o.XML
373                 9123956627               01IT-164-2023.xml7647197260664892888.xml
131                 9095092248               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
252                 9079576205               IT01610670356_A3tfR.xml
495                 8968273947               IT00210759999_LncTF.XML
374                 9124034208               01IT-163-2023.xml3266111181273709929.xml
253                 9019597591               IT0526289001423042_E5B09.xml
132                 9095092361               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
496                 8971871067               IT016417907022023B_018J1.xml
375                 9124260576               01IT-162-2023.xml7187241377550552410.xml
254                 9018563832               IT00488410010_Wv2IZ.xml
133                 9095092673               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
134                 9095092829               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
376                 9124293838               01IT-161-2023.xml7353434603102524649.xml
497                 8964729778               IT07945211006PZLDO_NYXL4.xml
255                 9002523112               IT0164179070220237_01jOY.xml
498                 8943316158               IT016417907022023J_00WER.xml
135                 9095092933               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
377                 9124315541               01IT-159-2023.xml7753772087952285599.xml
256                 9002523165               IT0164179070220238_01jUR.xml
257                 9056275128               IT10442360961_74PGU.xml
136                 9095093019               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
378                 9124316565               01IT-160-2023.xml5736447707273072832.xml
499                 8943898084               IT01879020517A2023_anhpA.xml
258                 9019309496               IT01071920282_Y6UR7.xml
137                 9095093103               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
379                 9122116031               IT12510170157_025JL.xml
138                 9095093203               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
259                 9002523177               IT016417907022023H_01jUP.xml
139                 9095093292               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
32                  20230223_3a852a50-3093-48a9-a52a-f32f5024eb7c01IT-16-2023.xmlsdfasdsag1092725902865572447.xml
380                 9132827651               01IT-154-2023.xml1503055122687104416.xml
381                 9124692087               01IT-152-2023.xml5308298141754589412.xml
260                 9002522526               IT016417907022023Z_01jGw.xml
382                 9124693033               01IT-155-2023.xml2142026915821989504.xml
140                 9095093430               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
261                 9002523149               IT016417907022023O_01jUf.xml
383                 9124693452               01IT-156-2023.xml7021121677572505155.xml
141                 9095093894               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
262                 9061907750               IT01457430930_00C3H.xml
263                 9071048370               IT02448510046TESI2_K24OQ.xml
384                 9124768140               01IT-157-2023.xml5233544663582874869.xml
142                 9095094170               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
143                 9095094330               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
385                 9124768519               01IT-158-2023.xml7763917298878071818.xml
264                 9002523197               IT016417907022023n_01jLl.xml
265                 9000808348               IT02355260981_JgKTP.xml
144                 9095094464               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
386                 9124768793               01IT-177-2023.xml5145227487390076641.xml
266                 9051409617               IT02448510046TESI2_JW45W.xml
145                 9095094581               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
387                 9124769108               01IT-178-2023.xml6644539329688260930.xml
146                 9095094646               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
388                 9124769445               01IT-181-2023.xml4203665323076605192.xml
267                 9030991345               IT016417907022023u_01wdN.xml
389                 9124769754               01IT-179-2023.xml2440409699226544634.xml
268                 9091781330               IT0164179070220234_01HZj.xml
147                 9095094770               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
269                 9057889053               IT01533080675_559Wi.xml
148                 9095094870               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
149                 9095094950               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
390                 9133636261               01IT-180-2023.xml2670773167097527435.xml
391                 9133680693               01IT-183-2023.xml2152110156406050108.xml
270                 9040500717               IT02355260981_Jl6yQ.xml
150                 9095095034               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
271                 9067514100               IT00865310221_LBNOE.xml
392                 9133704114               01IT-184-2023.xml2590480149442417801.xml
151                 9095095178               01IT-113-2023.xmlsdfasdsag8655218900521257986.xml
272                 9004448291               IT08973230967_5nsSy.xml
393                 9133693480               01IT-185-2023.xml3096755482139478068.xml
394                 9124967205               01IT-172-2023.xml8116611551929793328.xml
152                 9079070309               IT05793960963_OQKGY.xml
273                 9055605091               IT04077341008_CAAH7.xml
395                 9133713372               01IT-174-2023.xml674433888831359222.xml
274                 9008011285               IT01457430930_00C33.xml
153                 9071048396               IT02448510046TESI2_K24OX.xml
396                 9124967432               01IT-170-2023.xml309797495988218500.xml
154                 8995871011               IT02046570426_3GCMX.xml
275                 9001523933               IT07945211006OWLDW_YNLJ1.xml
397                 9124967623               01IT-171-2023.xml977904767439020013.xml
276                 9071048436               IT02448510046TESI2_K24P9.xml
155                 9088567924               IT10131100157_E0347.xml
277                 9006489282               IT10131100157_E0258.xml
156                 9053523148               IT03336420967_9vb1x.xml
398                 9133745953               01IT-173-2023.xml188554420302762227.xml
157                 9008022786               IT01457430930_00C35.xml
278                 9041294990               IT06655971007_5no2W.xml
399                 9124968008               01IT-175-2023.xml4497180620978795124.xml
158                 9008029191               IT01457430930_00C37.xml
279                 8986885787               IT016417907022023a_01eF9.xml
159                 9071048383               IT02448510046TESI2_K24OT.xml
280                 8995871726               IT02046570426_3GCNF.xml
160                 9071048433               IT02448510046TESI2_K24P7.xml
281                 9077573934               IT01959850593_LKWFE.xml
282                 9037203876               IT06655971007_4wi4A.xml
161                 9067514410               IT00865310221_LBNOV.xml
162                 9054009210               IT09757660155_12044.xml
284                 9004808850               IT01610670356_A3k3O.xml
163                 9019859256               IT00488410010_WxVz0.xml
164                 9089621744               IT01879020517A2023_aBFbN.xml
285                 9014131570               IT0526289001423041_DWPUA.xml
286                 9054959179               IT01610670356_A3m8y.xml
165                 9067300941               IT01610670356_A3tWo.xml
166                 8989173169               SM03473_8Cd7r.xml
287                 9007320286               IT01879020517A2023_a000N.xml
167                 8998484561               SE55658146950_0L2Mh.xml
288                 9049573662               IT12152131004_00DI6.xml
289                 9071048442               IT02448510046TESI2_K24PB.xml
168                 9067513817               IT00865310221_LBNO1.xml
169                 9024430925               IT00488410010_WyWew.xml
61                  20230223_f5d232e5-ecc2-440e-bd61-20a0d72afcc801IT-16-2023.xmlsdfasdsag1092725902865572447.xml
290                 9051789703               IT01610670356_A3m8x.xml
291                 9001291682               IT02046570426_3HfnZ.xml
170                 9067478844               IT0526289001423048_F2WDF.xml
171                 9067512572               IT00865310221_LBNNZ.xml
172                 9067512618               IT00865310221_LBNO0.xml
173                 9020709939               IT00488410010_WxUn1.xml
174                 9026042897               IT00488410010_X1jmk.xml
295                 9096826571               IT00484960588_Fkbec.xml
175                 9071048445               IT02448510046TESI2_K24PD.xml
297                 9096588988               IT02728000122_BXB4C.xml
176                 9071048402               IT02448510046TESI2_K24OZ.xml
177                 9094232000               IT00865310221_LEH2B.xml
299                 9099163801               IT00210759999_mPamm.XML
178                 9084792399               IT03944860265_00KW2.xml
179                 9094232227               IT00865310221_LEH2F.xml
180                 9093091216               IT09462880965_00V61.xml
181                 9027985366               IT00865310221_L7Y6U.xml
182                 9027985073               IT00865310221_L7Y6Q.xml
183                 9006732634               IT07945211006XMLDY_88AFT.xml
184                 9008017486               IT01457430930_00C34.xml
185                 9002522958               IT016417907022023O_01jUd.xml
186                 9002522971               IT016417907022023x_01jLR.xml
187                 9002522718               IT016417907022023Q_01jGE.xml
188                 9002522739               IT016417907022023D_01jQj.xml
189                 9008058580               IT01457430930_00C3C.xml
190                 9091888685               IT02046570426_3OHwE.xml
191                 9002523117               IT0164179070220232_01jO1.xml
192                 9004310820               IT01071920282_Y5892.xml
193                 9071048410               IT02448510046TESI2_K24P1.xml
194                 9052539892               IT10131100157_E0292.xml
195                 9067514079               IT00865310221_LBNOC.xml
196                 9027986552               IT00865310221_L7Y7C.xml
197                 9093089600               IT09462880965_00V5Z.xml
198                 9071048425               IT02448510046TESI2_K24P5.xml
199                 9027986079               IT00865310221_L7Y73.xml
